vot_proCodigoProvincia,vot_depCodigoDepartamento,vot_munCodigoMunicipio,vot_parCodigo,ordenPartidos,votVotosPartido,votPorcenVotos,votCandidatos
"02","043","999","0510",3,430,2.20599995e+01,0
"02","043","999","0513",6,22,1.13000000e+00,0
"02","043","999","0514",1,822,4.21699982e+01,0
"02","045","999","0501",2,3012,3.59199982e+01,0
"02","045","999","0505",5,202,2.41000009e+00,0
"02","045","999","0507",4,509,6.07000017e+00,0
"02","045","999","0510",1,3612,4.30800018e+01,0
"02","045","999","0514",3,1050,1.25200005e+01,0
"02","046","999","0501",2,694,2.61000004e+01,0
"02","046","999","0505",5,31,1.16999996e+00,0
"02","046","999","0507",4,35,1.32000005e+00,0
"02","046","999","0510",1,1391,5.23100014e+01,0
"02","046","999","0513",6,31,1.16999996e+00,0
"02","046","999","0514",3,477,1.79300003e+01,0
"02","047","999","0501",2,3360,2.79799995e+01,0
"02","047","999","0505",6,251,2.08999991e+00,0
"02","047","999","0507",5,391,3.25999999e+00,0
"02","047","999","0510",1,4081,3.39900017e+01,0
"02","047","999","0513",4,842,7.01000023e+00,0
"02","047","999","0514",3,3083,2.56700001e+01,0
"02","048","999","0501",2,2256,3.68400002e+01,0
"02","048","999","0505",5,128,2.08999991e+00,0
"02","048","999","0507",4,190,3.09999990e+00,0
"02","048","999","0510",1,2403,3.92500000e+01,0
"02","048","999","0513",6,76,1.24000001e+00,0
"02","048","999","0514",3,1070,1.74799995e+01,0
"02","049","999","0501",1,3540,4.76699982e+01,0
"02","049","999","0505",5,109,1.47000003e+00,0
"02","049","999","0507",4,259,3.49000001e+00,0
"02","049","999","0510",2,2231,3.00400009e+01,0
"02","049","999","0514",3,1287,1.73299999e+01,0
"02","050","999","0501",1,112503,3.27200012e+01,0
"02","050","999","0505",5,20574,5.98000002e+00,0
"02","050","999","0507",4,33306,9.68999958e+00,0
"02","050","999","0510",2,105871,3.07900009e+01,0
"02","050","999","0513",6,6566,1.90999997e+00,0
"02","050","999","0514",3,65057,1.89099998e+01,0
"02","051","999","0501",2,13961,3.21199989e+01,0
"02","051","999","0505",5,2092,4.80999994e+00,0
"02","051","999","0507",4,3052,7.01999998e+00,0
"02","051","999","0510",1,20459,4.70600014e+01,0
"02","051","999","0514",3,3906,8.98999977e+00,0
"02","052","999","0501",2,62809,2.70900002e+01,0
"02","052","999","0505",4,15453,6.65999985e+00,0
"02","052","999","0507",5,9848,4.25000000e+00,0
"02","052","999","0510",1,119095,5.13600006e+01,0
"02","052","999","0514",3,24683,1.06400003e+01,0
"02","053","999","0501",2,42510,2.78999996e+01,0
"02","053","999","0505",4,9220,6.05000019e+00,0
"02","053","999","0507",5,6686,4.38999987e+00,0
"02","053","999","0510",1,81467,5.34700012e+01,0
"02","053","999","0514",3,12474,8.18999958e+00,0
"02","054","999","0501",1,3887,3.69300003e+01,0
"02","054","999","0505",5,205,1.95000005e+00,0
"02","054","999","0507",4,471,4.48000002e+00,0
"02","054","999","0510",2,3517,3.34199982e+01,0
"02","054","999","0514",3,2445,2.32199993e+01,0
"02","055","999","0501",3,3509,1.98299999e+01,0
"02","055","999","0505",5,233,1.32000005e+00,0
"02","055","999","0507",4,471,2.66000009e+00,0
"02","055","999","0510",1,8877,5.01599998e+01,0
"02","055","999","0514",2,4608,2.60300007e+01,0
"02","058","999","0501",3,1498,2.92600002e+01,0
"02","058","999","0505",5,98,1.90999997e+00,0
"02","058","999","0507",4,151,2.95000005e+00,0
"02","058","999","0510",2,1635,3.19400005e+01,0
"02","058","999","0514",1,1737,3.39399986e+01,0
"02","060","999","0501",2,14483,2.84799995e+01,0
"02","060","999","0505",5,2073,4.07999992e+00,0
"02","060","999","0507",4,4033,7.92999983e+00,0
"02","060","999","0510",1,23717,4.66300011e+01,0
"02","060","999","0514",3,6555,1.28800001e+01,0
"02","065","999","0501",2,4324,2.90499992e+01,0
"02","065","999","0505",4,429,2.88000011e+00,0
"02","065","999","0507",5,347,2.32999992e+00,0
"02","065","999","0510",1,6879,4.62099991e+01,0
"02","065","999","0513",6,328,2.20000005e+00,0
"02","065","999","0514",3,2579,1.73299999e+01,0
"02","066","999","0501",1,4000,4.15800018e+01,0
"02","066","999","0505",5,202,2.09999990e+00,0
"02","066","999","0507",4,494,5.13999987e+00,0
"02","066","999","0510",2,2797,2.90699997e+01,0
"02","066","999","0514",3,2127,2.21100006e+01,0
"02","067","999","0501",1,9102,3.51500015e+01,0
"02","067","999","0505",5,495,1.90999997e+00,0
"02","067","999","0507",4,941,3.63000011e+00,0
"02","067","999","0510",3,7134,2.75499992e+01,0
"02","067","999","0514",2,8224,3.17600002e+01,0
"02","068","999","0501",1,4697,4.30099983e+01,0
"02","068","999","0505",6,126,1.14999998e+00,0
"02","068","999","0507",5,533,4.88000011e+00,0
"02","068","999","0510",3,2394,2.19200001e+01,0
"02","068","999","0513",4,565,5.17000008e+00,0
"02","068","999","0514",2,2605,2.38700008e+01,0
"02","071","999","0501",2,14508,2.61000004e+01,0
"02","071","999","0505",5,2614,4.69999981e+00,0
"02","071","999","0507",4,5492,9.88000011e+00,0
"02","071","999","0510",1,24561,4.41899986e+01,0
"02","071","999","0514",3,8410,1.51300001e+01,0
"02","073","999","0501",3,1469,2.02199993e+01,0
"02","073","999","0505",4,151,2.07999992e+00,0
"02","073","999","0507",5,123,1.69000006e+00,0
"02","073","999","0510",2,2495,3.43499985e+01,0
"02","073","999","0513",6,72,9.90000010e-01,0
"02","073","999","0514",1,2954,4.06699982e+01,0
"02","074","999","0501",1,5883,4.08499985e+01,0
"02","074","999","0505",5,509,3.52999997e+00,0
