pre_proCodigoProvincia,pre_depCodigoDepartamento,pre_munCodigoMunicipio,preMesasTotales,preMesasEscrutadas,prePorcenMesasEscrutadas,preVotosValidos,prePorcenVotosValidos,preVotosPositivos,prePorcenVotosPositivos,preVotosEnBlanco,prePorcenVotosEnBlanco,preVotosNulos,prePorcenVotosNulos,preVotosRecurridos,prePorcenVotosRecurridos,preElectores,preTotalVotantes,prePTotalVotantes,preParticipacion,preCandidatos,preParticipEscrutado,prePorcParticipEscrutado,OT_Codigo,OT_Votos,OT_PVotos
"02","110","999",27,26,9.63000031e+01,7057,9.89400024e+01,5533,7.75699997e+01,1524,2.13700008e+01,71,1.00000000e+00,5,5.99999987e-02,8828,7133,8.08000031e+01,,0,,8.41699982e+01,"9997",0,0.00000000e+00
"02","111","999",288,284,9.86100006e+01,77920,9.86500015e+01,72933,9.23399963e+01,4987,6.30999994e+00,1029,1.29999995e+00,31,5.00000007e-02,100051,78980,7.89400024e+01,,0,,8.00699997e+01,"0513",1259,1.73000002e+00
"02","112","999",26,26,1.00000000e+02,6671,9.95899963e+01,6352,9.48300018e+01,319,4.76000023e+00,24,3.60000014e-01,3,5.00000007e-02,7943,6698,8.43300018e+01,,0,,8.43300018e+01,"9997",0,0.00000000e+00
"02","113","999",769,749,9.74000015e+01,210944,9.92399979e+01,197426,9.28799973e+01,13518,6.36000013e+00,1505,7.09999979e-01,120,5.00000007e-02,269127,212569,7.89800034e+01,,0,,8.10999985e+01,"9997",0,0.00000000e+00
"02","115","999",110,104,9.45500031e+01,26350,9.89400024e+01,22711,8.52799988e+01,3639,1.36599998e+01,221,8.29999983e-01,60,2.30000004e-01,35980,26631,7.40199966e+01,,0,,7.86200027e+01,"9997",0,0.00000000e+00
"02","116","999",5,5,1.00000000e+02,1466,9.89199982e+01,1304,8.79899979e+01,162,1.09300003e+01,14,9.39999998e-01,2,1.40000001e-01,1708,1482,8.67699966e+01,,0,,8.67699966e+01,"0505",10,7.69999981e-01
"02","118","999",806,786,9.75199966e+01,212431,9.91399994e+01,204169,9.52799988e+01,8262,3.85999990e+00,1752,8.19999993e-01,106,3.99999991e-02,282668,214289,7.58099976e+01,,0,,7.76900024e+01,"9997",0,0.00000000e+00
"02","119","999",170,164,9.64700012e+01,42155,9.89100037e+01,40421,9.48399963e+01,1734,4.07000017e+00,436,1.01999998e+00,27,7.00000003e-02,58942,42618,7.23000031e+01,,0,,7.50000000e+01,"0513",387,9.59999979e-01
"02","121","999",92,90,9.78300018e+01,23315,9.91999969e+01,19342,8.23000031e+01,3973,1.68999996e+01,175,7.40000010e-01,13,5.99999987e-02,29631,23503,7.93199997e+01,,0,,8.12500000e+01,"9997",0,0.00000000e+00
"02","122","999",691,677,9.79700012e+01,179948,9.90899963e+01,173800,9.56999969e+01,6148,3.39000010e+00,1562,8.60000014e-01,99,5.00000007e-02,241723,181609,7.51299973e+01,,0,,7.66100006e+01,"9997",0,0.00000000e+00
"02","123","999",77,77,1.00000000e+02,20204,9.86100006e+01,19292,9.41600037e+01,912,4.44999981e+00,281,1.37000000e+00,4,1.99999996e-02,27148,20489,7.54700012e+01,,0,,7.54700012e+01,"0513",183,9.49999988e-01
"02","127","999",23,22,9.56500015e+01,6282,9.96500015e+01,6141,9.74100037e+01,141,2.24000001e+00,20,3.19999993e-01,2,2.99999993e-02,7616,6304,8.27699966e+01,,0,,8.67699966e+01,"9997",0,0.00000000e+00
"02","129","999",550,532,9.67300034e+01,149901,9.86200027e+01,139118,9.15299988e+01,10783,7.09000015e+00,1801,1.17999995e+00,284,2.00000003e-01,193398,151986,7.85899963e+01,,0,,8.12500000e+01,"9997",0,0.00000000e+00
"02","130","999",673,646,9.59899979e+01,186599,9.95500031e+01,175721,9.37500000e+01,10878,5.80000019e+00,797,4.30000007e-01,49,1.99999996e-02,234803,187445,7.98300018e+01,,0,,8.31900024e+01,"9997",0,0.00000000e+00
"02","133","999",385,376,9.76600037e+01,107285,9.93899994e+01,102827,9.52600021e+01,4458,4.13000011e+00,617,5.69999993e-01,46,3.99999991e-02,135489,107948,7.96699982e+01,,0,,8.15800018e+01,"9997",0,0.00000000e+00
"02","134","999",411,400,9.73199997e+01,111251,9.90500031e+01,106170,9.45299988e+01,5081,4.51999998e+00,1015,8.99999976e-01,48,5.00000007e-02,143849,112314,7.80800018e+01,,0,,8.02399979e+01,"9997",0,0.00000000e+00
"02","135","999",14,13,9.28600006e+01,3376,9.93499985e+01,3006,8.84599991e+01,370,1.08900003e+01,22,6.49999976e-01,0,0.00000000e+00,4419,3398,7.69000015e+01,,0,,8.35899963e+01,"0507",73,2.43000007e+00
"02","991","999",11652,11256,9.65999985e+01,3124832,9.91699982e+01,2940843,9.33300018e+01,183989,5.84000015e+00,24486,7.79999971e-01,1846,5.00000007e-02,4079237,3151164,7.72500000e+01,,8,,7.99599991e+01,"9997",0,0.00000000e+00
"02","994","999",1498,1452,9.69300003e+01,382836,9.92099991e+01,351679,9.11399994e+01,31157,8.06999969e+00,2832,7.30000019e-01,185,5.99999987e-02,490952,385853,7.85899963e+01,,7,,8.10999985e+01,"9997",0,0.00000000e+00
"02","995","999",3317,3211,9.68000031e+01,829203,9.86999969e+01,764949,9.10500031e+01,64254,7.65000010e+00,10377,1.24000001e+00,565,5.99999987e-02,1130331,840145,7.43300018e+01,,5,,7.66999969e+01,"0505",34747,4.53999996e+00
"02","997","999",772,748,9.68899994e+01,196044,9.88000031e+01,177941,8.96800003e+01,18103,9.11999989e+00,2233,1.13000000e+00,149,7.00000003e-02,254469,198426,7.79800034e+01,,3,,8.06100006e+01,"9997",0,0.00000000e+00
"02","999","999",17239,16667,9.66800003e+01,4532915,9.90699997e+01,4235412,9.25699997e+01,297503,6.50000000e+00,39928,8.70000005e-01,2745,5.99999987e-02,5954989,4575588,7.68399963e+01,,23,,7.94599991e+01,"0513",39536,9.30000007e-01
"03","002","999",42,42,1.00000000e+02,9052,9.94800034e+01,8707,9.56900024e+01,345,3.78999996e+00,43,4.69999999e-01,4,5.00000007e-02,12098,9099,7.52099991e+01,,1,,7.52099991e+01,"9997",0,0.00000000e+00
"03","003","999",54,53,9.81500015e+01,12620,9.95400009e+01,12227,9.64400024e+01,393,3.09999990e+00,52,4.09999996e-01,7,5.00000007e-02,17228,12679,7.35999985e+01,,1,,7.50800018e+01,"9997",0,0.00000000e+00
"03","004","999",12,11,9.16699982e+01,1843,9.92500000e+01,1797,9.67699966e+01,46,2.48000002e+00,10,5.40000021e-01,4,2.09999993e-01,2441,1857,7.60800018e+01,,1,,8.41800003e+01,"9997",0,0.00000000e+00
"03","005","999",14,12,8.57099991e+01,2381,9.97900009e+01,2349,9.84499969e+01,32,1.34000003e+00,4,1.70000002e-01,1,3.99999991e-02,3465,2386,6.88600006e+01,,1,,8.12099991e+01,"0563",18,7.69999981e-01
"03","007","999",14,14,1.00000000e+02,3016,9.98300018e+01,2861,9.46999969e+01,155,5.13000011e+00,4,1.29999995e-01,1,3.99999991e-02,3777,3021,7.99800034e+01,,1,,7.99800034e+01,"9997",0,0.00000000e+00
"03","014","999",4,4,1.00000000e+02,897,9.95599976e+01,876,9.72300034e+01,21,2.32999992e+00,4,4.39999998e-01,0,0.00000000e+00,1110,901,8.11699982e+01,,1,,8.11699982e+01,"9997",0,0.00000000e+00
"03","015","999",55,54,9.81800003e+01,11719,9.92900009e+01,11445,9.69700012e+01,274,2.31999993e+00,79,6.70000017e-01,5,3.99999991e-02,16683,11803,7.07500000e+01,,1,,7.21999969e+01,"9997",0,0.00000000e+00
