pre_proCodigoProvincia,pre_depCodigoDepartamento,pre_munCodigoMunicipio,preMesasTotales,preMesasEscrutadas,prePorcenMesasEscrutadas,preVotosValidos,prePorcenVotosValidos,preVotosPositivos,prePorcenVotosPositivos,preVotosEnBlanco,prePorcenVotosEnBlanco,preVotosNulos,prePorcenVotosNulos,preVotosRecurridos,prePorcenVotosRecurridos,preElectores,preTotalVotantes,prePTotalVotantes,preParticipacion,preCandidatos,preParticipEscrutado,prePorcParticipEscrutado,OT_Codigo,OT_Votos,OT_PVotos
"02","037","037",68,67,9.85299988e+01,18024,9.84499969e+01,16883,9.22200012e+01,1141,6.23000002e+00,267,1.46000004e+00,17,9.00000036e-02,22709,18308,8.06200027e+01,,1,,8.19000015e+01,"9997",847,5.01999998e+00
"02","038","038",796,750,9.42200012e+01,208995,9.82500000e+01,192367,9.04300003e+01,16628,7.82000017e+00,2105,9.90000010e-01,1631,7.59999990e-01,279407,212731,7.61399994e+01,,1,,8.08300018e+01,"9997",12141,6.30999994e+00
"02","039","039",96,92,9.58300018e+01,24648,9.90500031e+01,23014,9.24800034e+01,1634,6.57000017e+00,219,8.79999995e-01,18,7.00000003e-02,32825,24885,7.58099976e+01,,1,,7.93899994e+01,"9997",0,0.00000000e+00
"02","040","040",26,24,9.23099976e+01,6110,9.98399963e+01,5487,8.96600037e+01,623,1.01800003e+01,10,1.59999996e-01,0,0.00000000e+00,8071,6120,7.58300018e+01,,1,,8.30999985e+01,"9997",0,0.00000000e+00
"02","041","041",43,41,9.53499985e+01,10708,9.96800003e+01,10351,9.63600006e+01,357,3.31999993e+00,28,2.59999990e-01,6,5.99999987e-02,13753,10742,7.81100006e+01,,1,,8.22900009e+01,"9997",0,0.00000000e+00
"02","042","042",46,43,9.34800034e+01,11486,9.95199966e+01,10792,9.35100021e+01,694,6.01000023e+00,54,4.69999999e-01,1,9.99999978e-03,14833,11541,7.78099976e+01,,1,,8.37300034e+01,"9997",0,0.00000000e+00
"02","043","043",9,9,1.00000000e+02,2144,9.94499969e+01,2066,9.58300018e+01,78,3.61999989e+00,11,5.09999990e-01,1,3.99999991e-02,2432,2156,8.86500015e+01,,1,,8.86500015e+01,"9997",0,0.00000000e+00
"02","044","044",31,31,1.00000000e+02,7741,9.85599976e+01,7382,9.39899979e+01,359,4.57000017e+00,108,1.38000000e+00,5,5.99999987e-02,9199,7854,8.53799973e+01,,1,,8.53799973e+01,"9997",0,0.00000000e+00
"02","045","045",36,32,8.88899994e+01,8983,9.95699997e+01,8635,9.57099991e+01,348,3.85999990e+00,35,3.89999986e-01,4,3.99999991e-02,11829,9022,7.62699966e+01,,1,,8.40599976e+01,"9997",0,0.00000000e+00
"02","046","046",11,11,1.00000000e+02,2778,9.93199997e+01,2650,9.47399979e+01,128,4.57999992e+00,18,6.39999986e-01,1,3.99999991e-02,3307,2797,8.45800018e+01,,1,,8.45800018e+01,"9997",0,0.00000000e+00
"02","047","047",50,49,9.80000000e+01,12860,9.91800003e+01,12234,9.43499985e+01,626,4.82999992e+00,103,7.90000021e-01,4,2.99999993e-02,16390,12967,7.91200027e+01,,1,,7.95899963e+01,"9997",0,0.00000000e+00
"02","048","048",33,28,8.48499985e+01,6958,9.97500000e+01,6653,9.53799973e+01,305,4.36999989e+00,14,2.00000003e-01,3,5.00000007e-02,9713,6975,7.18099976e+01,,1,,8.49000015e+01,"9997",0,0.00000000e+00
"02","049","049",29,29,1.00000000e+02,7789,9.93499985e+01,7331,9.35100021e+01,458,5.84000015e+00,51,6.49999976e-01,0,0.00000000e+00,9259,7840,8.46699982e+01,,1,,8.46699982e+01,"9997",0,0.00000000e+00
"02","050","050",1538,1485,9.65500031e+01,374595,9.80299988e+01,359634,9.41100006e+01,14961,3.92000008e+00,7217,1.88999999e+00,323,7.99999982e-02,538915,382135,7.09100037e+01,,1,,7.34599991e+01,"9997",38134,1.06000004e+01
"02","051","051",174,169,9.71299973e+01,47326,9.90999985e+01,44207,9.25699997e+01,3119,6.53000021e+00,423,8.89999986e-01,5,9.99999978e-03,61174,47754,7.80599976e+01,,1,,8.03899994e+01,"0513",1089,2.46000004e+00
"02","052","052",942,907,9.62799988e+01,243173,9.90000000e+01,230852,9.39800034e+01,12321,5.01999998e+00,2300,9.39999998e-01,161,5.99999987e-02,330137,245634,7.44000015e+01,,1,,7.73099976e+01,"9997",0,0.00000000e+00
"02","053","053",601,586,9.75000000e+01,161918,9.88700027e+01,154586,9.43899994e+01,7332,4.48000002e+00,1689,1.02999997e+00,163,1.00000001e-01,210774,163770,7.76999969e+01,,1,,7.96999969e+01,"9997",11611,7.51000023e+00
"02","054","054",48,46,9.58300018e+01,11774,9.88600006e+01,11200,9.40400009e+01,574,4.82000017e+00,110,9.20000017e-01,26,2.19999999e-01,15322,11910,7.77300034e+01,,1,,8.14700012e+01,"0511",283,2.52999997e+00
"02","055","055",74,73,9.86500015e+01,18649,9.91800003e+01,18048,9.59800034e+01,601,3.20000005e+00,149,7.90000021e-01,6,2.99999993e-02,23576,18804,7.97600021e+01,,1,,8.09899979e+01,"9997",0,0.00000000e+00
"02","056","056",32,30,9.37500000e+01,7723,9.90599976e+01,7390,9.47900009e+01,333,4.26999998e+00,63,8.10000002e-01,10,1.29999995e-01,10292,7796,7.57500000e+01,,1,,8.13099976e+01,"9997",0,0.00000000e+00
"02","057","057",30,29,9.66699982e+01,7983,9.99800034e+01,7652,9.58300018e+01,331,4.15000010e+00,2,2.99999993e-02,0,9.99999978e-03,9583,7985,8.33199997e+01,,1,,8.45000000e+01,"9997",0,0.00000000e+00
"02","058","058",24,23,9.58300018e+01,5790,9.89000015e+01,5256,8.97799988e+01,534,9.11999989e+00,60,1.01999998e+00,4,7.99999982e-02,7741,5854,7.56200027e+01,,1,,7.92500000e+01,"9997",0,0.00000000e+00
"02","059","059",54,54,1.00000000e+02,13424,9.85100021e+01,12517,9.18499985e+01,907,6.65999985e+00,194,1.41999996e+00,10,7.00000003e-02,16790,13628,8.11699982e+01,,1,,8.11699982e+01,"9997",0,0.00000000e+00
"02","060","060",224,219,9.77699966e+01,57349,9.86800003e+01,55223,9.50199966e+01,2126,3.66000009e+00,723,1.24000001e+00,44,7.99999982e-02,76003,58116,7.64700012e+01,,1,,7.82799988e+01,"9997",2725,4.92999983e+00
"02","061","061",2713,2558,9.42900009e+01,710913,9.94000015e+01,671764,9.39300003e+01,39149,5.46999979e+00,4012,5.60000002e-01,225,3.99999991e-02,953075,715150,7.50400009e+01,,1,,7.95599976e+01,"9997",0,0.00000000e+00
"02","062","062",1098,1044,9.50800018e+01,283930,9.92799988e+01,270724,9.46600037e+01,13206,4.61999989e+00,1953,6.80000007e-01,125,3.99999991e-02,384403,286008,7.44000015e+01,,1,,7.82699966e+01,"9997",14085,5.19999981e+00
"02","063","063",1524,1486,9.75100021e+01,398273,9.87699966e+01,384553,9.53700027e+01,13720,3.40000010e+00,4679,1.15999997e+00,286,7.00000003e-02,525404,403238,7.67500000e+01,,1,,7.87600021e+01,"9997",63198,1.64300003e+01
"02","064","064",28,28,1.00000000e+02,7248,9.95000000e+01,6986,9.59000015e+01,262,3.59999990e+00,34,4.69999999e-01,3,2.99999993e-02,8768,7285,8.30899963e+01,,1,,8.30899963e+01,"9997",0,0.00000000e+00
"02","065","065",64,61,9.53099976e+01,15702,9.91399994e+01,15303,9.66200027e+01,399,2.51999998e+00,129,8.10000002e-01,8,5.00000007e-02,20224,15839,7.83199997e+01,,1,,8.23600006e+01,"0507",307,2.00999999e+00
"02","066","066",44,41,9.31800003e+01,10499,9.92500000e+01,9896,9.35500031e+01,603,5.69999981e+00,79,7.50000000e-01,0,0.00000000e+00,14197,10578,7.45100021e+01,,1,,8.04800034e+01,"9997",0,0.00000000e+00
"02","067","067",109,107,9.81699982e+01,28615,9.93199997e+01,27609,9.58300018e+01,1006,3.49000001e+00,185,6.39999986e-01,9,3.99999991e-02,35234,28809,8.17600021e+01,,1,,8.34400024e+01,"0507",582,2.10999990e+00
"02","068","068",46,46,1.00000000e+02,11524,9.90500031e+01,10997,9.45199966e+01,527,4.53000021e+00,104,8.89999986e-01,6,5.99999987e-02,14140,11634,8.22799988e+01,,1,,8.22799988e+01,"9997",0,0.00000000e+00
"02","069","069",87,82,9.42500000e+01,22100,9.93000031e+01,20713,9.30699997e+01,1387,6.23000002e+00,154,6.89999998e-01,1,9.99999978e-03,28681,22255,7.75899963e+01,,1,,8.26500015e+01,"9997",0,0.00000000e+00
"02","070","070",1358,1304,9.60199966e+01,359058,9.91100006e+01,339299,9.36600037e+01,19759,5.44999981e+00,3036,8.39999974e-01,166,5.00000007e-02,477176,362260,7.59199982e+01,,1,,7.90699997e+01,"0504",1596,4.69999999e-01
"02","071","071",234,224,9.57300034e+01,61048,9.87099991e+01,58346,9.43399963e+01,2702,4.36999989e+00,764,1.24000001e+00,33,5.00000007e-02,80732,61845,7.66100006e+01,,1,,7.98600006e+01,"9997",5231,8.97000027e+00
"02","072","072",45,43,9.55599976e+01,10484,9.97699966e+01,9623,9.15800018e+01,861,8.18999958e+00,21,2.00000003e-01,3,2.99999993e-02,13949,10508,7.53300018e+01,,1,,7.93199997e+01,"9997",0,0.00000000e+00
"02","073","073",30,30,1.00000000e+02,7792,9.91800003e+01,7361,9.36900024e+01,431,5.48999977e+00,59,7.50000000e-01,6,7.00000003e-02,9308,7857,8.44100037e+01,,1,,8.44100037e+01,"9997",0,0.00000000e+00
"02","074","074",60,58,9.66699982e+01,14948,9.91399994e+01,13482,8.94199982e+01,1466,9.72000027e+00,121,8.00000012e-01,8,5.99999987e-02,19664,15077,7.66699982e+01,,1,,7.95199966e+01,"9997",0,0.00000000e+00
"02","075","075",110,106,9.63600006e+01,29712,9.92699966e+01,28116,9.39400024e+01,1596,5.32999992e+00,199,6.60000026e-01,18,7.00000003e-02,37983,29929,7.88000031e+01,,1,,8.18199997e+01,"0505",1266,4.50000000e+00
"02","076","076",151,148,9.80100021e+01,40560,9.88000031e+01,39345,9.58399963e+01,1215,2.96000004e+00,464,1.13000000e+00,28,7.00000003e-02,50954,41052,8.05699997e+01,,1,,8.20999985e+01,"9997",1695,4.30999994e+00
"02","077","077",1048,1016,9.69499969e+01,293848,9.95299988e+01,274757,9.30599976e+01,19091,6.46999979e+00,1341,4.49999988e-01,60,1.99999996e-02,374044,295249,7.89300003e+01,,1,,8.14199982e+01,"0507",10336,3.75999999e+00
"02","078","078",53,52,9.81100006e+01,13621,9.95000000e+01,13110,9.57699966e+01,511,3.73000002e+00,64,4.69999999e-01,4,2.99999993e-02,16975,13689,8.06399994e+01,,1,,8.23499985e+01,"9997",0,0.00000000e+00
"02","079","079",877,821,9.36100006e+01,233955,9.90500031e+01,218784,9.26299973e+01,15171,6.42000008e+00,2081,8.79999995e-01,148,7.00000003e-02,308679,236184,7.65100021e+01,,1,,8.17500000e+01,"9997",9050,4.13999987e+00
"02","080","080",762,744,9.76399994e+01,202838,9.91200027e+01,194575,9.50800018e+01,8263,4.03999996e+00,1716,8.39999974e-01,91,3.99999991e-02,267380,204645,7.65400009e+01,,1,,7.83899994e+01,"9997",0,0.00000000e+00
"02","081","081",44,40,9.09100037e+01,10546,9.85899963e+01,10071,9.41500015e+01,475,4.44000006e+00,124,1.15999997e+00,27,2.50000000e-01,13542,10697,7.89899979e+01,,1,,8.60000000e+01,"0504",141,1.39999998e+00
"02","082","082",231,225,9.74000015e+01,59165,9.87200012e+01,56956,9.50299988e+01,2209,3.69000006e+00,712,1.19000006e+00,60,9.00000036e-02,79624,59937,7.52799988e+01,,1,,7.73199997e+01,"9997",3051,5.36000013e+00
"02","083","083",121,118,9.75199966e+01,31201,9.90299988e+01,30439,9.66100006e+01,762,2.42000008e+00,291,9.20000017e-01,16,5.00000007e-02,39664,31508,7.94400024e+01,,1,,8.16100006e+01,"0513",566,1.86000001e+00
"02","084","084",264,253,9.58300018e+01,67364,9.86699982e+01,63787,9.34300003e+01,3577,5.23999977e+00,820,1.20000005e+00,90,1.29999995e-01,89928,68274,7.59199982e+01,,1,,7.94100037e+01,"9997",0,0.00000000e+00
"02","085","085",98,96,9.79599991e+01,25711,9.84800034e+01,24440,9.36100006e+01,1271,4.86999989e+00,394,1.50999999e+00,2,9.99999978e-03,33085,26107,7.89100037e+01,,1,,8.01100006e+01,"9997",0,0.00000000e+00
"02","086","086",15,15,1.00000000e+02,4184,9.92600021e+01,3912,9.28099976e+01,272,6.44999981e+00,25,5.89999974e-01,6,1.50000006e-01,5101,4215,8.26299973e+01,,1,,8.26299973e+01,"9997",0,0.00000000e+00
"02","087","087",253,248,9.80199966e+01,66050,9.85599976e+01,64062,9.55899963e+01,1988,2.97000003e+00,945,1.40999997e+00,23,2.99999993e-02,85851,67018,7.80599976e+01,,1,,7.96900024e+01,"9997",2365,3.69000006e+00
"02","088","088",11,11,1.00000000e+02,2459,9.97600021e+01,2356,9.55800018e+01,103,4.17999983e+00,6,2.39999995e-01,0,0.00000000e+00,2910,2465,8.47099991e+01,,1,,8.47099991e+01,"9997",0,0.00000000e+00
"02","089","089",551,532,9.65500031e+01,150168,9.89000015e+01,140908,9.28000031e+01,9260,6.09999990e+00,1521,1.00000000e+00,152,1.00000001e-01,192874,151841,7.87300034e+01,,1,,8.15599976e+01,"9997",18145,1.28800001e+01
"02","090","090",65,62,9.53799973e+01,15487,9.74700012e+01,14964,9.41800003e+01,523,3.28999996e+00,324,2.03999996e+00,77,4.90000010e-01,22703,15888,6.99800034e+01,,1,,7.33799973e+01,"9997",1605,1.07299995e+01
"02","091","091",46,46,1.00000000e+02,11104,9.91100006e+01,10607,9.46699982e+01,497,4.44000006e+00,99,8.79999995e-01,1,9.99999978e-03,14541,11204,7.70500031e+01,,1,,7.70500031e+01,"9997",0,0.00000000e+00
"02","092","092",1266,1196,9.44700012e+01,327583,9.91600037e+01,310452,9.39700012e+01,17131,5.19000006e+00,2575,7.79999971e-01,208,5.99999987e-02,442244,330366,7.46999969e+01,,1,,7.90199966e+01,"9997",54522,1.75599995e+01
"02","093","093",79,76,9.61999969e+01,20726,9.95599976e+01,19543,9.38799973e+01,1183,5.67999983e+00,66,3.19999993e-01,26,1.19999997e-01,25924,20818,8.03000031e+01,,1,,8.37099991e+01,"9997",0,0.00000000e+00
"02","094","094",44,44,1.00000000e+02,11094,9.95999985e+01,10284,9.23300018e+01,810,7.26999998e+00,40,3.60000014e-01,4,3.99999991e-02,13077,11138,8.51699982e+01,,1,,8.51699982e+01,"9997",0,0.00000000e+00
"02","095","095",43,42,9.76699982e+01,10740,9.97699966e+01,10148,9.42699966e+01,592,5.50000000e+00,24,2.19999999e-01,1,9.99999978e-03,13448,10765,8.00500031e+01,,1,,8.21999969e+01,"9997",0,0.00000000e+00
"02","096","096",62,60,9.67699966e+01,15795,9.90500031e+01,15076,9.45400009e+01,719,4.51000023e+00,147,9.20000017e-01,4,2.99999993e-02,19771,15946,8.06500015e+01,,1,,8.36399994e+01,"9997",0,0.00000000e+00
"02","097","097",31,29,9.35500031e+01,7414,9.88199997e+01,6215,8.28399963e+01,1199,1.59799995e+01,86,1.14999998e+00,2,2.99999993e-02,9654,7502,7.77099991e+01,,1,,8.18000031e+01,"9997",0,0.00000000e+00
"02","098","098",54,54,1.00000000e+02,13418,9.81100006e+01,12692,9.28000031e+01,726,5.30999994e+00,248,1.80999994e+00,10,7.99999982e-02,17710,13676,7.72200012e+01,,1,,7.72200012e+01,"9997",0,0.00000000e+00
"02","099","099",80,77,9.62500000e+01,20047,9.85500031e+01,18771,9.22799988e+01,1276,6.26999998e+00,275,1.35000002e+00,20,1.00000001e-01,26331,20342,7.72500000e+01,,1,,8.04899979e+01,"9997",0,0.00000000e+00
"02","100","100",23,22,9.56500015e+01,5834,9.99700012e+01,5621,9.63199997e+01,213,3.65000010e+00,2,2.99999993e-02,0,0.00000000e+00,7642,5836,7.63700027e+01,,1,,8.00299988e+01,"9997",0,0.00000000e+00
"02","101","101",79,78,9.87300034e+01,20715,9.90299988e+01,20057,9.58799973e+01,658,3.15000010e+00,202,9.70000029e-01,1,0.00000000e+00,26248,20918,7.96900024e+01,,1,,8.07799988e+01,"9997",1474,7.34999990e+00
"02","102","102",56,54,9.64300003e+01,14304,9.95899963e+01,13274,9.24199982e+01,1030,7.17000008e+00,50,3.49999994e-01,8,5.99999987e-02,17743,14362,8.09400024e+01,,1,,8.32300034e+01,"0504",107,8.10000002e-01
